ID,RA[hr],Dec[deg],dist[pc],rhm[pc],mass[Msun],age[Myr],[Fe/H],sigma_v0_z[km/s],OpSimID,OpSimRA[deg],OpSimDec[deg]
NGC_6380,17 34 27.840,-39 04 01.200,10897.0,8.11895836578535,138.0,11220.184543019654,-0.75,0.11851732131551482,918.0,263.034816,-40.550569
[KPS2012]_MWSC_2633,17 35 38.400,-21 04 12.000,5984.0,3.2844877025222545,42.0,12589.254117941662,-1.045,0.1027976688497729,1695.0,263.49426,-20.916927
ESO_455-23,17 35 47.760,-30 28 01.200,6699.0,3.6904356208115225,13.0,12589.254117941662,-0.745,0.053954205348558014,1332.0,263.782766,-29.407584
NAME_Tonantzintla_2,17 36 10.440,-38 33 00.000,8201.0,12.473672398342945,68.5,11220.184543019654,-0.7,0.06736596882442561,1020.0,262.543797,-37.709191
NGC_6388,17 36 17.280,-44 44 09.600,9889.0,10.573098053625012,168.0,11220.184543019654,-0.55,0.11458979753289313,823.0,263.555131,-43.366518
M_14,17 37 36.120,-03 14 45.600,9298.0,7.436227775935218,159.0,12589.254117941662,-1.145,0.1329274462354417,2489.0,264.653816,-3.317561
Mamajek_2,17 37 53.400,-08 05 06.000,174.0,0.2952348496649218,8.5,125.8925411794166,-0.4974174718196457,0.15424748575357755,2259.0,264.788683,-8.360616
NGC_6401,17 38 36.600,-23 54 36.000,10598.0,4.151740073412963,28.0,11220.184543019654,-1.02,0.07465456664514122,1567.0,264.859901,-23.881419
ESO_393-12,17 38 39.840,-35 39 00.000,8208.0,17.750995336103422,43.5,12589.254117941662,-1.045,0.04500136784771058,1109.0,265.38861,-35.441678
NGC_6397,17 40 42.240,-53 40 26.400,2301.0,3.561270374083118,157.0,11220.184543019654,-1.645,0.19087093190397547,493.0,266.475814,-54.543195
[KPS2012]_MWSC_2664,17 41 43.080,-19 34 15.600,7074.0,7.879080050432599,46.0,12589.254117941662,-1.04,0.06945981152221166,1805.0,265.073588,-18.536693
ESO_520-21,17 43 42.240,-26 13 01.200,5802.0,4.280905320141367,10.0,11220.184543019654,-0.845,0.04393641622035234,1446.0,265.959068,-26.923715
[BDB2003]_G359.28-00.25,17 44 53.160,-29 40 48.000,2727.0,2.5648527564640085,13.0,1.778279410038923,-0.4974174718196457,0.06471916392816147,1322.0,266.892152,-29.966329
NGC_6426,17 44 54.600,03 10 12.000,20598.0,10.517741519312839,68.0,12589.254117941662,-2.05,0.0730946600666346,2827.0,266.000958,4.126743
Cl_VDBH_245,17 46 14.640,-29 42 00.000,1811.7666666666669,0.6062373414484719,21.33333333333333,4.677351412871981,-0.4974174718196457,0.17052986924205366,1322.0,266.892152,-29.966329
NAME_cl_Djorgovski_1,17 47 28.320,-33 03 57.600,13682.0,26.51577993553079,68.0,11220.184543019654,-1.51,0.04603569398370332,1211.0,267.858902,-32.992005
Cl_Ruprecht_130,17 47 36.000,-30 05 52.800,2609.366666666667,2.106505963996415,14.666666666666664,331.1311214825908,-0.4974174718196457,0.07585370624933589,1322.0,266.892152,-29.966329
Cl_Terzan_5,17 48 05.040,-24 46 48.000,6900.0,5.33267947207265,11.5,6309.573444801943,-0.23,0.04221517762912996,1563.0,267.879136,-24.415822
NGC_6440,17 48 52.560,-20 21 36.000,8492.0,5.351131650176707,182.0,11220.184543019654,-0.36,0.16765067920946186,1683.0,266.574054,-21.430042
NGC_6441,17 50 13.200,-37 03 03.600,11610.0,12.9718812071525,28.0,11220.184543019654,-0.46,0.04223475462433716,1095.0,268.770679,-35.966835
ESO_455-49,17 50 46.320,-31 16 30.000,6812.0,15.702803566553028,32.5,7079.457843841375,-0.65,0.04135666620364426,1322.0,266.892152,-29.966329
NGC_6453,17 50 51.720,-34 35 56.400,11611.0,15.702803566553028,24.0,12589.254117941662,-1.445,0.0355393485709363,1211.0,267.858902,-32.992005
ESO_456-9,17 53 56.400,-32 27 54.000,7475.0,10.886785081393993,33.5,11220.184543019654,-0.9,0.05042721921955167,1211.0,267.858902,-32.992005
NAME_PWM_2,17 58 39.000,-05 04 19.200,8677.0,4.834470663263095,26.5,7079.457843841375,-0.5,0.06730400582695875,2359.0,269.414255,-6.262114
NGC_6496,17 59 03.840,-44 15 57.600,11307.0,5.480296896905111,44.0,11220.184543019654,-0.46,0.081454810148925,787.0,271.566716,-44.610366
[BDS2003]_107,18 00 45.720,-24 04 22.800,2378.0,2.3987831535274897,13.0,2.5118864315095824,-0.4974174718196457,0.06692195540380044,1541.0,270.911152,-24.889328
GCl_80.1,18 01 38.640,-26 49 58.800,7108.0,4.816018485159036,45.5,11220.184543019654,-1.05,0.08835966626268943,1430.0,269.009172,-27.438929
ESO_456-38,18 01 49.080,-27 49 01.200,6305.0,4.041027004788617,40.5,8912.50938133744,-0.55,0.09100684872122165,1430.0,269.009172,-27.438929
NGC_6517,18 01 50.520,-08 57 32.400,10600.0,5.203514225344246,118.5,12589.254117941662,-1.23,0.13718393094332665,2241.0,271.055174,-8.950029
[BDS2003]_109,18 02 01.320,-23 57 10.800,2062.0,0.9041567270988228,7.0,14.125375446227554,-0.4974174718196457,0.07998703569122273,1541.0,270.911152,-24.889328
NGC_6522,18 03 34.200,-30 02 02.400,7702.0,3.4874616616668885,21.0,12589.254117941662,-1.145,0.07054193484940757,1304.0,270.044797,-30.452773
ESO_521-16,18 03 36.360,-26 04 01.200,5797.0,23.52652708267345,13.5,8912.50938133744,-1.0,0.021776115635799183,1541.0,270.911152,-24.889328
NGC_6535,18 03 50.400,-00 17 52.800,6806.0,4.0225748266845605,25.5,12589.254117941662,-1.595,0.07237864786460355,2701.0,270.741476,1.199518
NGC_6528,18 04 49.800,-30 03 21.600,7892.0,3.9487661142683295,75.0,8912.50938133744,-0.11,0.1252830642891094,1304.0,270.044797,-30.452773
NGC_6539,18 04 49.800,-07 35 09.600,7801.0,5.424940362592936,230.0,8912.50938133744,-0.63,0.18717975521978714,2241.0,271.055174,-8.950029
NGC_6540,18 06 08.640,-27 45 00.000,5301.0,13.783777043731035,25.5,12589.254117941662,-1.35,0.03910014892178842,1412.0,272.09816,-27.883556
NGC_6544,18 07 20.640,-24 59 49.200,3000.0,2.2696179067990863,15.0,12589.254117941662,-1.245,0.07390293663154508,1541.0,270.911152,-24.889328
[BDS2003]_105,18 07 31.440,-25 45 18.000,1129.0,0.40594791828926746,15.0,10.0,-0.4974174718196457,0.17474425692997994,1541.0,270.911152,-24.889328
NGC_6541,18 08 02.400,-43 42 54.000,7499.0,4.668401060326575,68.0,12589.254117941662,-1.545,0.10971419425008919,787.0,271.566716,-44.610366
ESO-SC06,18 09 06.120,-46 25 01.200,21395.0,16.736125540380257,15.0,12589.254117941662,-1.8,0.02721514222098263,701.0,272.659355,-47.424462
NGC_6553,18 09 17.640,-25 54 32.400,6000.0,6.938018967125663,72.5,10000.0,-0.18,0.09292738218722997,1525.0,273.966875,-25.294611
2MS-GC02,18 09 31.320,-20 47 24.000,7436.0,7.971340940952889,18.0,10000.0,-1.08,0.04319793646242576,1642.0,272.64875,-22.338083
NGC_6558,18 10 17.760,-31 45 50.400,7411.0,7.085636391958122,56.5,12589.254117941662,-1.145,0.08117592272172104,1292.0,273.239485,-30.864198
IC_1276,18 10 44.040,-07 12 28.800,5399.0,10.407028450688491,441.0,12589.254117941662,-0.65,0.1871321317399101,2355.0,272.525243,-6.538104
ESO_522-1,18 12 15.840,-22 43 58.800,4801.0,3.616626908395292,49.0,12589.254117941662,-0.5,0.10581290227411137,1642.0,272.64875,-22.338083
NGC_6569,18 13 38.640,-31 49 37.200,10900.0,4.207096607725134,124.0,8912.50938133744,-0.76,0.15606734464456784,1292.0,273.239485,-30.864198
ESO_456-78,18 14 04.920,-28 37 58.800,6555.0,2.841635428024872,22.0,11220.184543019654,-0.745,0.07998703569122272,1412.0,272.09816,-27.883556
NGC_6595,18 17 04.200,-19 52 12.000,6343.0,8.414193215450268,14.25,1.0,-0.4974174718196457,0.0374105103675268,1757.0,274.273564,-19.793492
NGC_6584,18 18 37.440,-52 12 57.600,13501.0,3.469009483562832,52.5,12589.254117941662,-1.5,0.11183283879063663,538.0,275.349934,-52.971699
NGC_6624,18 23 40.560,-30 21 39.600,7905.0,2.7124701812964687,47.0,8912.50938133744,-0.44,0.11966272369762959,1274.0,276.47302,-31.197795
M_28,18 24 32.760,-24 52 12.000,5501.0,3.7088877989155793,50.0,12589.254117941662,-1.045,0.10554935789907068,1507.0,277.049231,-25.626772
[BDS2003]_8,18 24 45.000,-13 23 45.600,4360.0,3.376748593042544,23.0,1.4125375446227553,-0.4974174718196457,0.07502517123928937,2113.0,275.760001,-11.963005
NGC_6638,18 30 56.160,-25 29 49.200,9410.0,2.3618787973193744,56.0,11220.184543019654,-0.745,0.13997731245963974,1507.0,277.049231,-25.626772
M_69,18 31 23.160,-32 20 52.800,8800.0,16.496247225027506,83.5,8912.50938133744,-0.64,0.06467599228245632,1274.0,276.47302,-31.197795
NGC_6642,18 31 54.120,-23 28 30.000,8089.0,2.7124701812964687,44.5,12589.254117941662,-0.945,0.11643671929437277,1618.0,278.747132,-22.994067
[BDS2003]_121,18 34 10.200,-07 18 18.000,6952.0,1.088678508139399,13.0,1.0,-0.4974174718196457,0.09933774394551294,2331.0,278.715509,-7.027631
[BDS2003]_117,18 34 28.200,-09 15 32.400,7459.0,6.089218774339013,29.0,1.0,-0.4974174718196457,0.06273510817787983,2217.0,277.234861,-9.49079
NGC_6652,18 35 45.600,-32 59 27.600,9999.0,3.4874616616668885,42.0,11220.184543019654,-0.84,0.09976136098007148,1160.0,277.791555,-34.120194
M_22,18 36 24.120,-23 54 18.000,3198.0,3.3213920587303702,143.0,12589.254117941662,-1.545,0.18862549321852323,1618.0,278.747132,-22.994067
GRS_G024.80_+00.10,18 38 15.000,-06 47 49.200,4261.0,3.207156305224554,16.5,1.0,-0.4974174718196457,0.06520401670868523,2331.0,278.715509,-7.027631
ESO_591-12,18 41 29.760,-19 49 48.000,12801.0,19.909900174278164,89.0,7943.282347242824,-0.37,0.060778909431693284,1735.0,280.355913,-20.363325
M_70,18 43 12.720,-32 17 31.200,9001.0,4.428522744973827,47.0,12589.254117941662,-1.445,0.09365089459623616,1270.0,279.739984,-31.450912
[BDS2003]_124,18 43 14.520,-03 35 52.800,7813.0,6.070766596234955,10.5,79.43282347242821,-0.4974174718196457,0.037806399808909937,2445.0,280.209808,-4.576897
SNR_G030.8-00.0,18 47 32.280,-01 56 31.200,4891.0,6.698140651772912,31.5,1.0,-0.4974174718196457,0.06234054383495338,2549.0,281.722563,-2.141012
NGC_6712,18 53 04.200,-08 42 21.600,6905.0,2.6755658250883534,78.5,11220.184543019654,-1.02,0.15571105580149988,2199.0,283.385849,-9.85417
[BDS2003]_127,18 53 20.400,01 14 49.200,2846.0,3.2660355244181973,14.5,6.3095734448019325,-0.4974174718196457,0.06057117383636108,2661.0,283.256323,0.279719
M_54,18 55 03.360,-30 28 48.000,26507.0,17.326595239710098,47.0,12589.254117941662,-1.49,0.04734615930505222,1254.0,283.032991,-31.621145
NGC_6717,18 55 05.880,-22 42 03.600,7100.0,1.919026522821992,16.0,12589.254117941662,-1.045,0.08300646976701233,1584.0,284.906383,-23.339201
NGC_6723,18 59 33.000,-36 37 55.200,8703.0,5.000540266199613,103.5,12589.254117941662,-1.045,0.13078386015806273,1035.0,286.225198,-37.272546
NGC_6749,19 05 15.360,01 54 00.000,7902.0,5.849340458986263,167.5,10000.0,-1.6,0.15383189740259884,2771.0,284.812769,2.688042
[BDS2003]_131,19 10 31.080,07 52 58.800,5389.0,1.8636699885098191,16.0,1.333521432163324,-0.4974174718196457,0.08423021837343674,2994.0,288.000023,7.498197
NGC_6752,19 10 51.960,-59 59 06.000,4002.0,4.889827197575267,137.0,12589.254117941662,-1.25,0.1521619162136984,319.0,288.00006,-61.126877
NGC_6760,19 11 12.120,01 01 48.000,7400.0,4.280905320141367,129.5,7943.282347242824,-0.4,0.1581100638170453,2765.0,287.999985,2.635102
[BDS2003]_136,19 14 09.600,11 12 36.000,6292.0,5.240418581552363,16.5,1.0,-0.4974174718196457,0.05100954201629525,3197.0,288.000016,12.30701
[BDS2003]_137,19 16 21.000,11 18 54.000,5405.0,1.7345047417814154,7.5,1.0,-0.4974174718196457,0.059777166763555004,3197.0,288.000016,12.30701
M_56,19 16 35.400,30 10 58.800,9403.0,3.210678990106024,97.0,12589.254117941662,-1.98,0.15800828713201093,3947.0,288.00003,28.996485
Cl_Terzan_7,19 17 43.800,-34 39 28.800,22795.0,12.215341904886134,6.5,7943.282347242824,-0.32,0.020969897410358544,1132.0,287.999974,-34.503127
GCl_111,19 18 02.160,18 34 01.200,5894.0,3.8196008675399256,97.5,6309.573444801943,-0.1,0.14523983849796757,3517.0,289.695852,19.534528
[BDS2003]_139,19 22 26.040,14 07 12.000,5950.0,4.0225748266845605,58.0,1.2589254117941662,-0.4974174718196457,0.10915769895854675,3311.0,289.665827,14.733594
[BDS2003]_141,19 22 53.400,14 09 54.000,5805.0,3.8565052237480404,29.5,1.2589254117941662,-0.4974174718196457,0.07950720511255104,3311.0,289.665827,14.733594
[BDS2003]_143,19 23 12.120,14 27 18.000,6055.0,2.5464005783599504,49.5,1.2589254117941662,-0.4974174718196457,0.12674524594345374,3311.0,289.665827,14.733594
[BDS2003]_151,19 23 44.880,14 30 46.800,5665.0,2.5648527564640085,25.5,1.2589254117941662,-0.4974174718196457,0.09064238250432559,3311.0,289.665827,14.733594
[BDS2003]_13,19 24 31.680,20 47 42.000,1735.0,2.896991962337045,31.5,25.118864315095824,-0.4974174718196457,0.09479252087748759,3638.0,291.341205,22.267307
Cl_Arp_2,19 28 44.040,-30 21 21.600,28596.0,12.492124576447006,11.5,12589.254117941662,-1.645,0.027581838297854527,1256.0,292.966998,-31.621143
M_55,19 39 59.760,-30 57 54.000,5428.0,6.6796884736688575,97.0,12589.254117941662,-1.645,0.1095469282070601,1268.0,296.260033,-31.450913
Cl_Terzan_8,19 41 44.520,-33 59 56.400,26316.0,28.1211194305838,20.5,12589.254117941662,-1.845,0.024544436690087677,1153.0,294.824715,-34.332462
GCl_114,19 45 14.400,-08 00 00.000,13412.0,14.632577236517685,24.0,10000.0,-0.4,0.03681608884717391,2335.0,297.284472,-7.027572
Cl_Turner_8,19 45 20.880,27 49 40.800,2839.0,3.207156305224554,29.5,933.2543007969923,-0.4974174718196457,0.08718532401900156,3930.0,296.71479,28.778643
Sh2_88B,19 46 48.000,25 10 19.200,2471.0,1.144035042451572,29.0,3.1622776601683795,-0.4974174718196457,0.1447344037711721,3793.0,295.964215,25.698276
M_71,19 53 46.320,18 46 44.400,3999.0,3.4505573054587737,137.0,11220.184543019654,-0.745,0.18113738865923332,3485.0,297.898534,18.092196
M_75,20 06 03.600,-21 55 15.600,20897.0,8.469549749762441,12.0,11220.184543019654,-1.145,0.0342178645199467,1634.0,300.30961,-22.701923
NGC_6934,20 34 11.280,07 24 14.400,15606.0,5.129705512928017,20.5,12589.254117941662,-1.345,0.05746761251113699,2943.0,308.525212,6.538108
M_72,20 53 27.600,-12 32 13.200,16997.0,4.317809676349482,10.5,12589.254117941662,-1.345,0.044828617237519866,2043.0,314.246019,-13.065098
[KPS2012]_MWSC_3426,20 54 27.360,47 27 57.600,565.0,7.989793119056944,58.0,1135.0108156723145,-0.4974174718196457,0.07745307611320928,4597.0,313.004572,47.819225
NGC_6997,20 56 30.720,44 38 24.000,803.15,0.8610906633940738,88.25,794.3282347242822,-0.4974174718196457,0.29102168974186104,4533.0,315.736564,45.302806
NGC_7006,21 01 29.280,16 11 13.200,41177.0,9.392158654965325,10.0,12589.254117941662,-1.52,0.02966263522184393,3434.0,314.866121,17.532397
C_2101+443,21 03 04.320,44 33 36.000,832.5,1.9559308790301069,25.0,716.1434102129027,-0.4974174718196457,0.10277457603383518,4533.0,315.736564,45.302806
M_15,21 29 58.200,12 10 01.200,10392.0,7.879080050432599,101.5,12589.254117941662,-2.05,0.10317814267557796,3233.0,324.000014,12.562007
M_2,21 33 27.000,-00 49 22.800,11507.0,6.938018967125663,40.0,12589.254117941662,-1.545,0.06902472664466325,2641.0,322.417183,-0.187358
M_30,21 40 23.880,-23 10 48.000,8109.0,4.207096607725134,37.5,12589.254117941662,-1.945,0.08582559690438421,1555.0,325.571419,-24.589375
[G85]_12,21 40 43.320,56 35 52.800,7061.0,5.277322937760476,24.0,190.5460717963244,-0.4974174718196457,0.06130434074731473,4848.0,324.000037,56.071113
Cl_Pal_12,21 46 39.000,-21 15 10.800,18996.0,4.852922841367152,4.5,11220.184543019654,-0.85,0.02768197071341234,1658.0,327.341242,-22.26729
NAME_SBB_2,22 18 55.080,56 05 16.800,4938.0,2.3618787973193744,29.0,1.778279410038923,-0.4974174718196457,0.10073088192407291,4829.0,334.946163,55.69724
LDN_1211,22 47 39.480,62 01 19.200,6002.0,4.668401060326575,22.5,1258.9254117941662,-0.4974174718196457,0.06311020932706342,5000.0,341.4822,62.802646
NGC_7492,23 08 26.520,-15 36 43.200,26303.0,18.968839090971226,6.5,12589.254117941662,-1.545,0.01682785430253862,2005.0,346.279394,-14.441484
Cl_Collinder_399,19 25 22.867,20 11 00.348,710.5,16.71,20.0,199.52623149688827,-0.4974174718196457,0.03144989602694573,3543.0,293.01035,19.98603
NGC_6996,20 56 28.361,44 37 34.932,560.0,13.4619448207603,20.0,1215.6350574094222,-0.4974174718196457,0.03503914787439786,4533.0,315.736564,45.302806
C_1440+697,14 40 55.392,69 34 13.944,22.5,4.95,527.6107114884345,162.1810097358933,-0.4974174718196457,0.29678820942930173,5119.0,223.975891,69.344995
NGC_1758,05 04 42.000,23 48 46.800,821.85,0.9062221934738164,41.5,1215.6350574094222,-0.4974174718196457,0.19453562407402095,3766.0,76.961821,25.018768
C_0729-193,07 31 58.080,-19 24 57.600,3860.2,4.0729665136034265,31.25,1.0,-0.4974174718196457,0.07962730775295605,1750.0,113.010351,-19.98603
C_0802-461,08 03 33.835,-46 15 31.644,375.5,24.29078162606202,527.6107114884345,1215.6350574094222,-0.4974174718196457,0.1339764599416855,732.0,120.132726,-46.169799
C_1042-593,20 01 43.999,-59 34 00.012,2996.0,1.745,527.6107114884345,1215.6350574094222,-0.4974174718196457,0.49986361705496035,342.0,300.885605,-60.661022
Cl_Collinder_240,11 11 14.623,-60 16 18.660,1577.0,4.585,15.0,1.0,-0.4974174718196457,0.05199581629010029,376.0,169.065921,-59.242205
NAME_HIP_67330_Cluster,19 35 55.200,-66 01 12.000,232.0,6.07,527.6107114884345,1215.6350574094222,-0.4974174718196457,0.26801240603537424,230.0,295.825883,-65.928107
Havlen_Moffat_1,21 24 40.001,-38 49 59.988,2900.0,2.11,527.6107114884345,1215.6350574094222,-0.4974174718196457,0.45457758331273534,998.0,320.379648,-38.654082
NAME_Alessi_24,17 23 03.360,-62 41 34.800,479.0,1.9479203561150158,81.5,1215.6350574094222,-0.4974174718196457,0.1859454892282616,266.0,258.329072,-63.78214
Cl_Alessi_31,17 50 47.520,-11 51 10.800,663.9,1.9176937030693983,92.5,1215.6350574094222,-0.4974174718196457,0.1996520098037251,2145.0,266.450382,-11.035837
Name_Cl_Alessi_Teutsch_11,20 16 30.480,52 03 03.600,645.7,1.4481448689643088,59.5,1215.6350574094222,-0.4974174718196457,0.18426587724884513,4734.0,306.401448,52.459072
Name_Cl_Alessi_Teutsch_3,07 52 54.720,-53 01 19.200,691.6,2.963374274966148,47.5,1215.6350574094222,-0.4974174718196457,0.11509222676098352,509.0,117.429907,-53.656122
Name_Cl_Alessi_Teutsch_8,12 02 35.760,-60 56 06.000,1004.0,2.6109486336004304,170.5,1215.6350574094222,-0.4974174718196457,0.23230334794322421,362.0,180.0,-59.692674
Cl_Antalova_2,17 29 50.880,-32 32 27.600,1148.4,0.9721032469827304,17.5,1215.6350574094222,-0.4974174718196457,0.12197063043910648,1233.0,261.464298,-31.850396
Aveni_Hunter_1,23 36 42.000,48 12 18.000,420.6,1.8205433682269685,41.0,1215.6350574094222,-0.4974174718196457,0.13642182497937236,4585.0,355.887347,46.963243
NAME_Cl_Barkhatova_1,20 53 35.520,46 02 13.200,1981.5,1.2450133324548271,30.0,1215.6350574094222,-0.4974174718196457,0.14111268889365616,4507.0,311.635,45.019082
NAME_Ferrero_11,06 14 35.040,00 38 13.200,788.0,1.5884961171200498,37.5,1215.6350574094222,-0.4974174718196457,0.1396738152332571,2716.0,92.370172,1.464124
Gulliver_1,10 46 19.680,-57 02 02.400,2837.3,2.203650538668545,53.5,1215.6350574094222,-0.4974174718196457,0.1416439306951842,418.0,164.429594,-57.31664
Gulliver_10,08 12 21.600,-38 40 33.600,594.9,0.9500419880317984,22.0,1215.6350574094222,-0.4974174718196457,0.13833509785856915,1005.0,122.088939,-38.359037
Gulliver_11,04 31 59.040,43 37 12.000,917.3,1.0486492492909552,32.0,1215.6350574094222,-0.4974174718196457,0.15880066075131835,4488.0,68.075448,44.182811
Gulliver_12,12 04 41.760,-61 18 28.800,1699.4,1.127084926974917,26.0,1215.6350574094222,-0.4974174718196457,0.138070467136217,302.0,180.0,-62.510696
Gulliver_13,06 59 25.920,-13 15 14.400,1540.4,1.5458909973458848,39.0,1215.6350574094222,-0.4974174718196457,0.14438939963519162,2073.0,104.706872,-12.415522
Gulliver_14,17 19 42.720,-36 47 06.000,1291.5,2.073767092886942,19.5,1215.6350574094222,-0.4974174718196457,0.08815151029872226,1063.0,259.015906,-36.910032
Gulliver_15,18 10 23.760,-16 43 22.800,1869.3,1.4518323589092137,42.0,1215.6350574094222,-0.4974174718196457,0.15461757244134658,1889.0,272.777638,-16.924958
Gulliver_16,01 33 43.920,60 45 03.600,4217.7,1.6930933837545568,28.5,1215.6350574094222,-0.4974174718196457,0.11794360955773957,4947.0,23.114402,60.661005
Gulliver_17,20 10 36.960,35 52 15.600,1711.8,0.9411112980916728,58.0,1215.6350574094222,-0.4974174718196457,0.2256762955526609,4181.0,301.38856,35.441675
Gulliver_18,20 11 37.200,26 31 55.200,1558.6,1.6865681650335411,102.0,1215.6350574094222,-0.4974174718196457,0.22355818638909142,3850.0,301.959084,26.923742
Gulliver_19,22 56 45.600,61 06 21.600,1507.9,2.0659501462644947,72.5,1215.6350574094222,-0.4974174718196457,0.17029485446772252,4940.0,343.103417,60.072252
Gulliver_2,08 11 31.920,-37 24 14.400,1379.2,0.8786128269427709,33.5,1215.6350574094222,-0.4974174718196457,0.17750724149326655,1005.0,122.088939,-38.359037
